quanta_author,quanta_pub_date,quanta_title,arxiv_id,title,authors,original_submission_date,most_recent_update_date,primary_subject,secondary_subject,primary-MSC,secondary_MSC
['Charlie Wood'],2020-05-26,Growing Anomalies at the Large Hadron Collider Raise Hopes,1406.6482,Test of lepton universality using $B^{+}\rightarrow K^{+}\ell^{+}\ell^{-}$ decays,"['Hicheur, A.', 'John, M.', 'Zvyagin, A.', 'Dovbnya, A.', 'Nguyen-Mau, C.', 'Rauschmayr, N.', 'Sail, P.', 'Sánchez, A. Martín', 'Britsch, M.', 'Brett, D.', 'Aaij, R.', 'Garrido, L.', 'De Capua, S.', 'Romanovsky, V.', 'Soler, F. J. P.', 'Pescatore, L.', 'Stenyakin, O.', 'Topp-Joergensen, S.', 'Fiorini, M.', 'Blusk, S.', 'Britton, T.', 'Petridis, K.', 'Xu, Z.', 'Francisco, O.', 'Kucharczyk, M.', 'Liu, B.', 'Benton, J.', 'Stahl, M.', 'Bettler, M. -O.', 'Albor, V. Fernandez', 'Dreimanis, K.', 'Kreps, M.', 'Seyfert, P.', 'Andreotti, M.', 'Cartelle, P. Alvarez', 'Pesen, E.', 'Velthuis, J. J.', 'Chen, S.', 'van Tilburg, J.', 'Deschamps, O.', 'Batozskaya, V.', 'Voong, D.', 'Bursche, A.', 'Viaud, B.', 'Heijne, V.', 'Kanso, W.', 'Minard, M. -N.', 'Perez, D. Campora', 'Ghez, Ph.', 'Ajaltouni, Z.', 'Belyaev, I.', 'Jawahery, A.', 'Mazurov, A.', 'Price, E.', 'Gomez, R. Vazquez', 'Kolpin, M.', 'Coombes, M.', 'Krocker, G.', 'Märki, R.', 'Punzi, G.', 'Stroili, R.', 'Casse, G.', 'Blouw, J.', 'Falabella, A.', 'Carson, L.', 'Graziani, G.', 'Patrignani, C.', 'Waldi, R.', 'Syropoulos, V.', 'Cardinale, R.', 'Romero, D. A. Roa', 'Sun, L.', 'Rakotomiaramanana, B.', 'Alexander, M.', 'Mancinelli, G.', 'Rotondo, M.', 'De Paula, B. Souza', 'Nikodem, T.', 'Klaver, S.', 'Onderwater, G.', 'Machefert, F.', 'Fitzpatrick, C.', 'Goicochea, J. M. Otalora', 'Blanc, F.', 'Cardini, A.', 'Wishahi, J.', 'Lohn, S.', 'Tsaregorodtsev, A.', 'Patel, G. D.', 'Shires, A.', 'Matev, R.', 'Leflat, A.', 'Sokoloff, M. D.', 'Dzyuba, A.', 'Pietrzyk, B.', 'Cauet, Ch.', 'Zhokhov, A.', 'Williams, M. P.', 'Simi, G.', 'Hansmann-Menzemer, S.', 'Hill, D.', 'Dziurda, A.', 'Cogan, J.', 'Straumann, U.', 'Amato, S.', 'Lopez-March, N.', 'Cowan, G. A.', 'Voss, H.', 'Gandini, P.', 'De Simone, P.', 'Graugés, E.', 'Semennikov, A.', 'Anderson, J.', 'Appleby, R. B.', 'Cassina, L.', 'Santos, D. Martinez', 'Tresch, M.', 'Yushchenko, O.', 'Pugatch, V.', 'He, J.', 'Liles, M.', 'Linn, C.', 'Nakada, T.', 'Andrews, J. E.', 'Klimaszewski, K.', 'Gauld, R.', 'Schiller, M.', 'Cunliffe, S.', 'Jaton, P.', 'Torr, N.', 'Anderlini, L.', 'Latham, T.', 'Sepp, I.', 'Walsh, J.', 'Jans, E.', 'Hulsbergen, W.', 'De Bruyn, K.', 'Marino, P.', 'Silva, J. J. Saborido', 'Tran, M. T.', 'Xie, Y.', 'Bien, A.', 'Stone, S.', 'Gordon, H.', 'Needham, M.', 'Bernet, R.', 'McNab, A.', 'Stahl, S.', 'Pilař, T.', 'Oggero, S.', 'Li, Y.', 'Wilkinson, G.', 'Bizzeti, A.', 'Schwemmer, R.', 'Campana, P.', 'Lambert, R. W.', 'Lefèvre, R.', 'Kravchuk, L.', 'Meissner, M.', 'Roiser, S.', 'Qian, W.', 'Schindler, H.', 'Ely, S.', 'Evans, H. -M.', 'Gregson, S.', 'Massafferri, A.', 'Frosini, M.', 'Gibson, V.', 'Orlandea, M.', 'Hoballah, M.', 'Filippov, S.', 'Rangel, M. S.', 'Pistone, A.', 'Kudryavtsev, V.', 'Moggi, N.', 'Teklishyn, M.', 'Haefeli, G.', 'Ustyuzhanin, A.', 'Palutan, M.', 'Schune, M. -H.', 'Zangoli, M.', 'La Thi, V. N.', 'Dorigo, M.', 'Haines, S. C.', 'Deckenhoff, M.', 'Zhelezov, A.', 'Frei, C.', ""Giani', S."", 'Khurewathanakul, C.', 'Morris, A. -B.', 'Schneider, O.', 'Potterat, C.', 'Sciubba, A.', 'Maciuc, F.', 'Szilard, D.', 'Harnew, S. T.', 'Guz, Yu.', 'Neuner, M.', 'Koppenburg, P.', 'Vorobyev, V.', 'Wallace, R.', 'Vesterinen, M.', 'Witek, M.', 'Tuning, N.', 'Rama, M.', 'Perazzini, S.', 'Barter, W.', 'Thomas, C.', 'Uwer, U.', 'Longstaff, I.', 'Carbone, A.', 'Swientek, K.', 'Garcia, M. Ubeda', 'Vorobyev, A.', 'Okhrimenko, O.', 'Bachmann, S.', 'Rodriguez, J. Molina', 'Auriemma, G.', 'Hennessy, K.', 'Han, X.', 'Gligorov, V. V.', 'Popovici, B.', 'Tisserand, V.', 'Farley, N.', 'Färber, C.', 'Szczekowski, M.', 'Perez, P. Rodriguez', 'Cogneras, E.', 'Thomas, E.', 'Olloqui, E. Picatoste', 'Del Buono, L.', 'Durante, P.', 'Polci, F.', 'Savrie, M.', 'Tolk, S.', 'Blake, T.', 'Bondar, N.', 'Chiapolini, N.', 'Dossett, D.', 'Vilasis-Cardona, X.', 'Kreplin, K.', 'van Beuzekom, M.', 'Lu, H.', 'Stracka, S.', 'Closier, J.', 'Brodzicka, J.', 'Barschel, C.', 'Altarelli, M. Pepe', 'Playfer, S.', 'Ruffini, F.', 'Beaucourt, L.', 'Vagnoni, V.', 'Palano, A.', 'Nasteva, I.', 'Haen, C.', 'Karodia, S.', 'Hunt, P.', 'Galli, D.', 'Pearce, A.', 'Kvaratskheliya, T.', 'Gershon, T.', 'Wallace, C.', 'Whitehead, M.', 'Petrolini, A.', 'Reis, A. C. dos', 'Charles, M.', 'Borsato, M.', 'Soomro, F.', 'Stoica, S.', 'Calabrese, R.', 'Comerma-Montells, A.', 'Kozlinskiy, A.', 'Sirendi, M.', 'Passaleva, G.', 'Satta, A.', 'Vollhardt, A.', 'Griffith, P.', 'Swientek, S.', 'Rouvinet, J.', 'Williams, M.', 'Websdale, D.', 'Torreira, A. Gallas', 'Amhis, Y.', 'Saitta, B.', 'Easo, S.', 'Decamp, D.', 'Niess, V.', 'Gersabeck, M.', 'Belous, K.', 'Gushchin, E.', 'Cenci, R.', ""D'Ambrosio, C."", 'Kaballo, M.', 'Lupato, A.', 'Oyanguren, A.', 'Frank, M.', 'Trigo, E. Perez', 'Tellarini, G.', 'Bowen, E.', 'Eidelman, S.', 'Fiore, M.', 'Karbach, T. M.', 'Langenbruch, C.', 'Gac, R. Le', 'Gianelle, A.', 'Golutvin, A.', 'Sutcliffe, W.', 'Bencivenni, G.', 'Esen, S.', ""O'Hanlon, D. P."", 'Greening, E.', 'van Herwijnen, E.', 'Henrard, P.', 'Calvi, M.', 'Hussain, N.', 'Borghi, S.', 'LHCb collaboration', 'McSkelly, B.', 'Spradlin, P.', 'Ali, S.', 'Martinelli, M.', 'Davis, A.', 'Morello, M. J.', 'Collins, P.', 'Neubert, S.', 'Harrison, J.', 'Eklund, L.', 'Gambetta, S.', 'Coco, V.', 'Vidal, F. Martinez', 'Langhans, B.', 'Muheim, F.', 'Manca, G.', 'Szumlak, T.', 'Ciba, K.', 'Zavertyaev, M.', 'Serra, N.', 'Saunders, D. M.', 'Rodrigues, F. Ferreira', 'Subbiah, V. K.', 'Shekhtman, L.', 'Raven, G.', 'Ketel, T.', 'Sarti, A.', 'Morawski, P.', 'Perret, P.', 'Xing, Z.', 'Valls, P. Ruiz', 'Evans, T.', 'Wang, J.', 'Machikhiliyan, I. V.', 'Donleavy, S.', 'Sierra, C. Vázquez', 'Rihl, M.', 'Shears, T.', 'Hall, S.', 'Jalocha, J.', 'Neri, N.', 'Seco, M.', 'Mountain, R.', 'Ricciardi, S.', 'Akiba, K. Carvalho', 'Dupertuis, F.', 'Garofoli, J.', 'Kochebina, O.', 'Henry, L.', 'Rios, C. Santamarina', 'Meadows, B.', 'Garcia, L. Castillo', 'Jaeger, A.', 'Zhang, W. C.', 'Reichert, S.', 'Lacarrere, D.', 'Luppi, E.', 'Lucchesi, D.', 'Wyllie, K.', 'Johnson, D.', 'Corti, G.', 'Marks, J.', 'Voß, C.', 'Gutierrez, O. Aquines', 'Lupton, O.', 'Ferro-Luzzi, M.', 'Adeva, B.', 'Head, T.', 'Benito, C. Marin', 'Charpentier, Ph.', 'Pappagallo, M.', 'Wiedner, D.', 'Satriano, C.', 'Hampson, T.', 'Veltri, M.', 'Müller, K.', 'Jacobsson, R.', 'Bocci, V.', 'Lionetto, F.', 'Volyanskyy, D.', 'Zhang, Y.', 'Stevenson, S.', 'Nikitin, N.', 'Zhang, L.', 'Pinci, D.', 'Owen, P.', 'Sciascia, B.', 'Alessio, F.', 'Carboni, G.', 'McNulty, R.', 'Storaci, B.', 'Lesiak, T.', 'Bay, A.', 'Mussini, M.', 'Tomassetti, L.', 'Pritchard, A.', 'Casasus, M. Plo', 'Muster, B.', 'Tourneur, S.', 'Gersabeck, E.', 'Beddow, J.', 'Déléage, N.', 'Andreassen, R.', 'Idzik, M.', 'Perrin-Terrin, M.', 'Morata, J. A. Hernando', 'Lees, J. -P.', 'Vidal, X. Cid', 'Alves Jr, A. A.', 'Maratas, J.', 'Akar, S.', 'Gavardi, L.', 'Lambert, D.', 'Kandybei, S.', 'De Miranda, J. M.', 'Popov, D.', 'Gandelman, M.', 'Bediaga, I.', 'Wicht, J.', 'Artuso, M.', 'Liu, G.', 'Alkhazov, G.', 'Leo, S.', 'Shcheglov, Y.', 'Khanji, B.', 'Gavrilov, G.', 'Malde, S.', ""T'Jampens, S."", 'Grecu, A.', 'Rademacker, J. H.', 'Mayordomo, C. Sanchez', 'Baalouch, M.', 'Kucewicz, W.', 'Barlow, R. J.', 'Fu, J.', 'Affolder, A.', 'Heß, M.', 'Schmelling, M.', 'Suárez, A. Dosil', 'Dordei, F.', 'Rinnert, K.', 'Cadeddu, S.', 'Nguyen, T. D.', 'Vidal, A. Romero', 'Benson, S.', 'Obraztsov, V.', 'Kelsey, M.', 'Merk, M.', 'McCann, M.', 'Jost, B.', 'Tsopelas, P.', 'Hamilton, B.', 'Ben-Haim, E.', 'De Silva, W.', 'Yuan, X.', 'Gomez, M. Calvo', 'Gui, B.', 'Teubert, F.', 'Wandernoth, S.', 'Komarov, I.', 'Palombo, F.', 'Cheung, S. -F.', 'Cattaneo, M.', 'Gomes, A.', 'Di Canto, A.', 'van Leerdam, J.', 'Nandakumar, R.', 'Vieira, D.', 'Tobin, M.', 'Patel, M.', 'Wimberley, J.', 'Bedeschi, F.', 'Ekelhof, R.', 'Naik, P.', 'Ward, D. R.', 'Fontanelli, F.', 'Shapkin, M.', 'Shevchenko, V.', 'Regueiro, P. Vazquez', 'Skwarnicki, T.', 'Vecchi, S.', 'Schmidt, B.', 'Amerio, S.', 'Bondar, A.', 'Cardoso, L. A. Granado', 'Rodrigues, A. B.', 'Dijkstra, H.', 'Gao, Y.', 'Krokovny, P.', 'Snoek, H.', 'Brown, H.', 'Prisciandaro, J.', 'Belogurov, S.', 'Eitschberger, U.', 'Karacson, M.', 'Busetto, G.', 'Berezhnoy, A.', 'Wright, S.', 'Battista, V.', 'Raniuk, I.', 'De Cian, M.', 'David, P. N. Y.', 'Nicol, M.', 'De Paula, L.', 'Clarke, P. E. L.', 'Sridharan, S.', 'Korolev, M.', 'Giubega, L.', 'Kurek, K.', 'Lai, A.', 'Fontana, M.', 'Nguyen, A. D.', 'Sestini, L.', 'Bozzi, C.', 'Smith, M.', 'Polycarpo, E.', 'Matteuzzi, C.', 'Bonivento, W.', 'Brook, N. H.', 'Schlupp, M.', 'Dalseno, J.', 'Serrano, J.', 'Fay, RF', 'Alvarez, A. Pazos', 'Shapoval, I.', 'Tonelli, D.', 'Oblakowska-Mucha, A.', 'Papanestis, A.', 'Prouve, C.', 'Veneziano, G.', 'Lazzeroni, C.', 'Lindner, R.', 'Ruiz, H.', 'David, P.', 'Molina, V. Rives', 'Morandin, M.', 'Ogilvy, S.', 'Aslanides, E.', 'Clemencic, M.', 'de Vries, J. A.', 'Badalov, A.', 'Parkes, C.', 'Grillo, L.', 'Lefrançois, J.', 'Ilten, P.', 'Hynds, D.', 'Joram, C.', 'Marchand, J. F.', 'Gotti, C.', 'Firlej, M.', 'Navarro, A. Puig', 'Poluektov, A.', 'Pellegrino, A.', 'Leverington, B.', 'Albrecht, J.', 'Bird, T.', 'Farinelli, C.', 'Kenyon, I. R.', 'Schopper, A.', 'Cook, A.', 'Rodrigues, E.', 'Pal, B. K.', 'Tostes, D. Martins', 'Valenti, G.', 'Grünberg, O.', 'Barsuk, S.', 'Ruf, T.', 'Jurik, N.', 'Brambach, T.', 'Golubkov, D.', 'Adinolfi, M.', 'Savrina, D.', 'Lafferty, G.', 'Novoselov, A.', 'Ferguson, D.', 'Rachwal, B.', 'Reid, M. M.', 'Bressieux, J.', 'Szczypka, P.', 'Coutinho, R. Silva', 'Leroy, O.', 'Gys, T.', 'Gaspar, C.', 'Artamonov, A.', 'Fiutowski, T.', 'Egede, U.', 'Mordà, A.', 'Sagidova, N.', 'Ukleja, A.', 'Koopman, R. F.', 'Tournefier, E.', 'Sedes, B. Sanmartin', 'Watson, N. K.', 'Diaz, R. Graciani', 'Spaan, B.', 'Eisenhardt, S.', 'Harnew, N.', 'Wotton, S. A.', 'Dettori, F.', 'Panman, J.', 'Santacesaria, R.', 'Hutchcroft, D.', 'Wormser, G.', 'Dzhelyadin, R.', 'Lanfranchi, G.', 'Farry, S.', 'An, L.', 'Cliff, H. V.', 'Balagura, V.', 'Gallorini, S.', 'Buytaert, J.', 'Wilson, F. F.', 'Mathe, Z.', 'Göbel, C.', 'Lowdon, P.', 'Martens, A.', 'Bowcock, T. J. V.', 'Skidmore, N.', 'Craik, D. C.', 'Baldini, W.', 'Parkinson, C. J.', 'Popov, A.', 'Ciezarek, G.', 'Richards, S.', 'Robbe, P.', 'Wislicki, W.', 'Dujany, G.', 'Sparkes, A.', 'Smith, E.', 'Wu, S.', 'Straticiuc, M.', 'Back, J. J.', 'Forty, R.', 'Bjørnstad, P. M.', 'Borgia, A.', 'Diaz, M. Vieites', 'Hadjivasiliou, C.', 'Jing, F.', 'Marconi, U.', 'Jones, C. R.', 'Martellotti, G.', 'Corvo, M.', 'Coquereau, S.', 'Milanes, D. A.', 'Stagni, F.', 'Counts, I.', 'Vallier, A.', 'Furfaro, E.', 'Gándara, M. Grabalosa', 'Egorychev, V.', 'Contu, A.', 'Moron, J.', 'Brand, J. van den', 'Maev, O.', 'Niet, R.', 'Santovetti, E.', 'Hombach, C.', 'Torres, M. Cruz', 'Couturier, B.', 'Souza, D.', 'Zhong, L.', 'Monteil, S.', 'Smith, N. A.', 'Kruse, F.', 'Neufeld, N.', 'Yang, Z.', 'Lopes, J. H.', 'McCarthy, J.', 'Elsasser, Ch.', 'Luo, H.', 'Archilli, F.', 'Oldeman, R.', 'Steinkamp, O.', 'Tico, J. Garra', 'Guimaraes, V. Salustino', 'Bifani, S.', 'Derkach, D.', 'Pardiñas, J. García', 'Smith, J.', 'Currie, R.', 'Meier, F.', 'Chrzaszcz, M.', 'Rifai, I. El']",2014/06/25,2014/06/25,['High Energy Physics - Experiment (hep-ex)'],[],[],[]
['Ashley Smart'],2019-09-19,Artificial Intelligence Takes On Earthquake Prediction,1909.06787,A Silent Build-up in Seismic Energy Precedes Slow Slip Failure in the Cascadia Subduction Zone,"['Johnson, Paul A.', 'Hulbert, Claudia', 'Rouet-Leduc, Bertrand']",2019/09/15,2019/09/15,['Geophysics (physics.geo-ph)'],[],[],[]
['Leila Sloman'],2022-05-18,How Complex Is a Knot? New Proof Reveals Ranking System That Works.,2201.03626,Ribbon concordance of knots is a partial order,"['Agol, Ian']",2022/01/10,2022/01/10,['Geometric Topology (math.GT)'],[],57M,[]
['Lyndie Chiou'],2022-11-07,The Enduring Mystery of the Dragonfly 44 Galaxy,1606.06291,A High Stellar Velocity Dispersion and ~100 Globular Clusters for the Ultra Diffuse Galaxy Dragonfly 44,"['van Dokkum, Pieter', 'Merritt, Allison', 'Zhang, Jielai', 'Abraham, Roberto', 'Danieli, Shany', 'Mowla, Lamiya', 'Romanowsky, Aaron', 'Brodie, Jean', 'Conroy, Charlie']",2016/06/20,2016/07/15,['Astrophysics of Galaxies (astro-ph.GA)'],"['Cosmology and Nongalactic Astrophysics (astro-ph.CO)', 'Solar and Stellar Astrophysics (astro-ph.SR)']",[],[]
['Lyndie Chiou'],2022-11-07,The Enduring Mystery of the Dragonfly 44 Galaxy,1803.10237,A galaxy lacking dark matter,"['van Dokkum, Pieter', 'Merritt, Allison', 'Lokhorst, Deborah', 'Zhang, Jielai', 'Romanowsky, Aaron J.', 'Danieli, Shany', 'Abraham, Roberto', 'Mowla, Lamiya', ""O'Sullivan, Ewan"", 'Brodie, Jean', 'Cohen, Yotam', 'Conroy, Charlie']",2018/03/27,2018/03/27,['Astrophysics of Galaxies (astro-ph.GA)'],[],[],[]
['Lyndie Chiou'],2022-11-07,The Enduring Mystery of the Dragonfly 44 Galaxy,2209.09910,"The globular clusters and star formation history of the isolated, quiescent ultra-diffuse galaxy DGSAT I","['Forbes, Duncan A.', 'Laine, Seppo', 'van Dokkum, Pieter G.', 'Brodie, Jean P.', 'Couch, Warrick J.', 'Abraham, Roberto', 'Romanowsky, Aaron J.', 'Martínez-Delgado, David', 'Janssens, Steven R.']",2022/09/20,2022/09/20,['Astrophysics of Galaxies (astro-ph.GA)'],[],[],[]
['Pradeep Mutalik'],2017-03-10,Solution: ‘Taming Quantum Weirdness’,1007.5518,Local deterministic model of singlet state correlations based on relaxing measurement independence,"['Hall, Michael J. W.']",2010/07/30,2010/12/21,['Quantum Physics (quant-ph)'],[],[],[]
['Philip Ball'],2017-08-30,Quantum Theory Rebuilt From Simple Physical Principles,1301.1069,A Snapshot of Foundational Attitudes Toward Quantum Mechanics,"['Schlosshauer, Maximilian', 'Kofler, Johannes', 'Zeilinger, Anton']",2013/01/06,2013/01/06,['Quantum Physics (quant-ph)'],['History and Philosophy of Physics (physics.hist-ph)'],[],[]
['Philip Ball'],2017-08-30,Quantum Theory Rebuilt From Simple Physical Principles,quant-ph/0101012,Quantum Theory From Five Reasonable Axioms,"['Hardy, Lucien']",2001/01/03,2001/09/25,['Quantum Physics (quant-ph)'],['High Energy Physics - Theory (hep-th)'],[],[]
['Philip Ball'],2017-08-30,Quantum Theory Rebuilt From Simple Physical Principles,1104.2066,Reformulating and Reconstructing Quantum Theory,"['Hardy, Lucien']",2011/04/11,2011/08/25,['Quantum Physics (quant-ph)'],"['General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Philip Ball'],2017-08-30,Quantum Theory Rebuilt From Simple Physical Principles,1011.6451,Informational derivation of Quantum Theory,"[""D'Ariano, G. M."", 'Chiribella, G.', 'Perinotti, P.']",2010/11/30,2011/07/15,['Quantum Physics (quant-ph)'],['Mathematical Physics (math-ph)'],[],[]
['Philip Ball'],2017-08-30,Quantum Theory Rebuilt From Simple Physical Principles,quant-ph/0211089,Characterizing quantum theory in terms of information-theoretic constraints,"['Clifton, Rob', 'Bub, Jeffrey', 'Halvorson, Hans']",2002/11/15,2003/02/19,['Quantum Physics (quant-ph)'],[],[],[]
['Philip Ball'],2017-08-30,Quantum Theory Rebuilt From Simple Physical Principles,0911.0695,Quantum Theory and Beyond: Is Entanglement Special?,"['Dakic, Borivoje', 'Brukner, Caslav']",2009/11/03,2009/11/03,['Quantum Physics (quant-ph)'],[],[],[]
['Philip Ball'],2017-08-30,Quantum Theory Rebuilt From Simple Physical Principles,quant-ph/0701019,Quantum gravity computers: On the theory of computation with indefinite causal structure,"['Hardy, Lucien']",2007/01/05,2007/01/05,['Quantum Physics (quant-ph)'],['General Relativity and Quantum Cosmology (gr-qc)'],[],[]
['Philip Ball'],2017-08-30,Quantum Theory Rebuilt From Simple Physical Principles,1109.5154,Perfect discrimination of no-signalling channels via quantum superposition of causal structures,"['Chiribella, G.']",2011/09/23,2012/11/27,['Quantum Physics (quant-ph)'],[],[],[]
['Natalie Wolchover'],2014-10-15,At the Far Ends of a New Universal Law,1202.0068,Random matrices: The Universality phenomenon for Wigner ensembles,"['Tao, Terence', 'Vu, Van']",2012/02/01,2012/02/01,['Probability (math.PR)'],[],15A52,[]
['Natalie Wolchover'],2014-10-15,At the Far Ends of a New Universal Law,hep-th/0512050,Cosmology From Random Multifield Potentials,"['Aazami, Amir', 'Easther, Richard']",2005/12/05,2006/01/23,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Natalie Wolchover'],2014-10-15,At the Far Ends of a New Universal Law,1104.1993,An exact solution for the KPZ equation with flat initial conditions,"['Doussal, Pierre Le', 'Calabrese, Pasquale']",2011/04/11,2011/04/11,['Statistical Mechanics (cond-mat.stat-mech)'],[],[],[]
['Liz Kruesi'],2018-03-29,Whisper From the First Stars Sets Off Loud Dark Matter Debate,1802.10577,Constraining Baryon--Dark Matter Scattering with the Cosmic Dawn 21-cm Signal,"['Barkana, Rennan', 'Cohen, Aviad', 'Fialkov, Anastasia']",2018/02/28,2018/02/28,['Cosmology and Nongalactic Astrophysics (astro-ph.CO)'],[],[],[]
['Liz Kruesi'],2018-03-29,Whisper From the First Stars Sets Off Loud Dark Matter Debate,1803.03091,Signs of Dark Matter at 21-cm?,"['Barkana, Rennan', 'Redigolo, Diego', 'Volansky, Tomer', 'Outmezguine, Nadav Joseph']",2018/03/08,2018/05/31,['High Energy Physics - Phenomenology (hep-ph)'],['Cosmology and Nongalactic Astrophysics (astro-ph.CO)'],[],[]
['Liz Kruesi'],2018-03-29,Whisper From the First Stars Sets Off Loud Dark Matter Debate,1803.02804,Severely Constraining Dark Matter Interpretations of the 21-cm Anomaly,"['Krnjaic, Gordan', 'McDermott, Samuel D.', 'Berlin, Asher', 'Hooper, Dan']",2018/03/07,2018/03/07,['High Energy Physics - Phenomenology (hep-ph)'],"['Cosmology and Nongalactic Astrophysics (astro-ph.CO)', 'Astrophysics of Galaxies (astro-ph.GA)', 'High Energy Astrophysical Phenomena (astro-ph.HE)', 'Instrumentation and Methods for Astrophysics (astro-ph.IM)']",[],[]
['Liz Kruesi'],2018-03-29,Whisper From the First Stars Sets Off Loud Dark Matter Debate,1803.01815,Modeling the Radio Background from the First Black Holes at Cosmic Dawn: Implications for the 21 cm Absorption Amplitude,"['Ewall-Wice, A.', 'Chang, T. -C.', 'Doré, O.', 'Lazio, J.', 'Monsalve, R. A.', 'Seiffert, M.']",2018/03/05,2018/09/27,['Cosmology and Nongalactic Astrophysics (astro-ph.CO)'],['Astrophysics of Galaxies (astro-ph.GA)'],[],[]
['Philip Ball'],2020-02-27,Wormholes Reveal a Way to Manipulate Black Hole Information in the Lab,1608.05687,Traversable Wormholes via a Double Trace Deformation,"['Jafferis, Daniel Louis', 'Wall, Aron C.', 'Gao, Ping']",2016/08/19,2019/09/24,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Philip Ball'],2020-02-27,Wormholes Reveal a Way to Manipulate Black Hole Information in the Lab,1911.06314,Quantum Gravity in the Lab: Teleportation by Size and Traversable Wormholes,"['Swingle, Brian', 'Brown, Adam R.', 'Nezami, Sepehr', 'Walter, Michael', 'Leichenauer, Stefan', 'Lin, Henry W.', 'Salton, Grant', 'Gharibyan, Hrant', 'Susskind, Leonard']",2019/11/14,2021/02/01,['Quantum Physics (quant-ph)'],['High Energy Physics - Theory (hep-th)'],[],[]
[],2022-07-05,Ukrainian Mathematician Maryna Viazovska Wins Fields Medal,1603.04246,The sphere packing problem in dimension 8,"['Viazovska, Maryna']",2016/03/14,2017/04/04,['Number Theory (math.NT)'],['Metric Geometry (math.MG)'],[],[]
[],2022-07-05,Ukrainian Mathematician Maryna Viazovska Wins Fields Medal,1603.06518,The sphere packing problem in dimension 24,"['Radchenko, Danylo', 'Kumar, Abhinav', 'Cohn, Henry', 'Viazovska, Maryna', 'Miller, Stephen D.']",2016/03/21,2017/08/28,['Number Theory (math.NT)'],['Metric Geometry (math.MG)'],[],[]
['Erica Klarreich'],2020-08-31,Mathematicians Report New Discovery About the Dodecahedron,1407.2975,Everything is illuminated,"['Lelievre, Samuel', 'Monteil, Thierry', 'Weiss, Barak']",2014/07/10,2014/07/10,['Dynamical Systems (math.DS)'],[],[],[]
['Erica Klarreich'],2013-05-19,Unheralded Mathematician Bridges the Prime Gap,1305.2897,Major arcs for Goldbach's theorem,"['Helfgott, H. A.']",2013/05/13,2013/05/13,['Number Theory (math.NT)'],[],"11P32, 11N36, 11L07, 33C15",[]
['Erica Klarreich'],2013-05-19,Unheralded Mathematician Bridges the Prime Gap,math/0508185,Primes in Tuples I,"['Pintz, J.', 'Goldston, D. A.', 'Yildirim, C. Y.']",2005/08/10,2005/08/10,['Number Theory (math.NT)'],[],11N05,[]
['Mordechai Rorvig'],2021-06-03,Mathematicians Identify Threshold at Which Shapes Give Way,1809.04161,"$C^{1,\alpha}$ Isometric Embeddings of Polar Caps","['Inauen, Dominik', 'De Lellis, Camillo']",2018/09/11,2019/02/14,['Analysis of PDEs (math.AP)'],['Differential Geometry (math.DG)'],"57N35, 58D10, 53C21",[]
['Mordechai Rorvig'],2021-06-03,Mathematicians Identify Threshold at Which Shapes Give Way,2010.00418,Rigidity and Flexibility of Isometric Extensions,"['Inauen, Dominik', 'Cao, Wentao']",2020/10/01,2020/10/01,['Analysis of PDEs (math.AP)'],['Differential Geometry (math.DG)'],"53B20, 53A07, 57R40, 35F60, 58B20",[]
['Max G. Levy'],2021-11-01,Surprising Limits Discovered in Quest for Optimal Solutions,2008.05558,On the complexity of finding a local minimizer of a quadratic function over a polytope,"['Ahmadi, Amir Ali', 'Zhang, Jeffrey']",2020/08/12,2021/09/26,['Optimization and Control (math.OC)'],"['Computational Complexity (cs.CC)', 'Machine Learning (cs.LG)']","90C20 (Primary), 90C30, 90C60 (Secondary)",[]
['Max G. Levy'],2021-11-01,Surprising Limits Discovered in Quest for Optimal Solutions,2008.06148,Complexity aspects of local minima and related notions,"['Ahmadi, Amir Ali', 'Zhang, Jeffrey']",2020/08/14,2021/06/15,['Optimization and Control (math.OC)'],"['Computational Complexity (cs.CC)', 'Machine Learning (cs.LG)']","90C60 (Primary), 90C22, 90C30, 90C46 (Secondary)",[]
['Kevin Hartnett'],2020-01-13,"For Fluid Equations, a Steady Flow of Progress",1310.0497,Potentially Singular Solutions of the 3D Incompressible Euler Equations,"['Luo, Guo', 'Hou, Thomas Y.']",2013/10/01,2013/12/08,['Fluid Dynamics (physics.flu-dyn)'],['Numerical Analysis (math.NA)'],[],[]
['Kevin Hartnett'],2020-01-13,"For Fluid Equations, a Steady Flow of Progress",1910.00173,"Finite time blowup of 2D Boussinesq and 3D Euler equations with $C^{1,\alpha}$ velocity and boundary","['Chen, Jiajie', 'Hou, Thomas Y.']",2019/10/01,2022/06/02,['Analysis of PDEs (math.AP)'],[],[],[]
['Kevin Hartnett'],2019-02-06,How a Strange Grid Reveals Hidden Connections Between Simple Numbers,1803.04637,On higher energy decompositions and the sum-product phenomenon,"['Shakan, George']",2018/03/13,2018/06/04,['Number Theory (math.NT)'],['Combinatorics (math.CO)'],11B13 11B30 11B75,[]
